date,sentiment_value,sentiment_class,trades,active_accounts,volume_usd,closed_pnl,fees,net_after_fees,realized_fills,win_rate,pnl_per_realized_fill,pnl_margin_bps
2025-02-03,44.0,Fear,2380,12,22592901.370000005,348871.3262689998,2991.565624059993,345879.7606449398,1338,0.8243647234678625,260.7409015463376,154.41634545098697
2025-02-04,72.0,Greed,2512,13,15678409.270000031,416876.88812000054,3853.7785639400013,413023.1095560605,797,0.8720200752823086,523.0575760602266,265.89233699727225
2025-02-05,54.0,Neutral,1297,11,8743231.50999998,56706.23556199987,1335.7496166699984,55370.48594532987,507,0.8224852071005917,111.84661846548298,64.85729618064295
2025-02-06,49.0,Neutral,1703,11,2818508.8700000057,33803.799732999956,709.1303586100016,33094.66937438995,829,0.9469240048250904,40.7765979891435,119.93504825478831
2025-02-07,44.0,Fear,1524,13,3460263.5399999893,22450.002090999962,738.0892383399986,21711.912852659963,537,0.8007448789571695,41.806335364990616,64.87945739242748
2025-02-08,44.0,Fear,575,10,839734.969999996,586.7032529999972,109.9762861800004,476.7269668199968,122,0.9016393442622951,4.809043057377026,6.98676694386087
2025-02-09,46.0,Neutral,764,12,2920919.699999993,150551.82949199993,427.3618249599993,150124.46766703992,334,0.9850299401197605,450.75398051496984,515.4261155895531
2025-02-10,43.0,Fear,889,14,3624958.440000025,63908.49465000018,491.3623421000023,63417.13230790018,462,0.9199134199134199,138.3300750000004,176.3013168504071
2025-02-11,47.0,Neutral,848,12,2797544.169999994,-6093.784817000004,476.43012785000025,-6570.214944850005,326,0.5674846625766872,-18.692591463190197,-21.782622352661615
2025-02-12,46.0,Neutral,1031,12,4143974.5399999907,19848.635032,1099.1550311399976,18749.48000086,557,0.8563734290843806,35.63489233752244,47.89757958310247
2025-02-13,50.0,Neutral,1370,11,3199852.210000003,27829.534237999997,823.4874840199989,27006.046753979997,657,0.9756468797564688,42.35849960121765,86.97131120940104
2025-02-14,48.0,Neutral,1655,15,4007103.4199999976,213860.67530799969,961.5777157499982,212899.0975922497,802,0.885286783042394,266.65919614463803,533.7039075173153
2025-02-15,50.0,Neutral,932,12,1712852.9500000007,45042.92701000001,374.0873180199998,44668.83969198001,417,0.9616306954436451,108.0166115347722,262.97019256673485
2025-02-16,54.0,Neutral,681,10,806177.640000001,2369.478425,171.57200527999967,2197.90641972,349,0.8595988538681948,6.789336461318051,29.391517544445875
2025-02-17,51.0,Neutral,941,9,2031044.6400000025,1818.573295,253.48675563999996,1565.08653936,242,0.871900826446281,7.514765681818181,8.953881461709269
2025-02-18,47.0,Neutral,1676,11,3371128.6800000006,91204.67240300002,609.53940291,90595.13300009002,930,0.9225806451612903,98.06954021827958,270.5463987301725
2025-02-19,44.0,Fear,1361,10,3263930.23999999,14985.794701000028,688.4874495000006,14297.307251500028,640,0.909375,23.415304220312542,45.913342501462516
2025-02-20,49.0,Neutral,2012,11,4628609.290000011,46008.79410199997,1232.4640247499965,44776.33007724997,992,0.9717741935483871,46.37983276411288,99.40090255922176
2025-02-21,55.0,Greed,1873,14,3972159.880000001,119693.4939500001,829.7183137699975,118863.77563623012,1012,0.9664031620553359,118.27420350790524,301.33100772872234
2025-02-22,49.0,Neutral,686,10,3175570.199999999,25278.704177999993,880.1646339699989,24398.539544029994,352,0.96875,71.81450050568179,79.60366984801658
2025-02-23,50.0,Neutral,520,12,1141310.7399999993,10656.934250999997,230.00271917000003,10426.931531829998,243,0.9629629629629629,43.855696506172826,93.37451999268843
2025-02-24,49.0,Neutral,5616,14,11223619.59000006,38470.17624199974,2097.964433240009,36372.211808759734,2527,0.8816778789077958,15.223655022556288,34.276087080032205
2025-02-25,25.0,Fear,6246,18,19414984.359999985,204762.17703400014,3186.6150643100223,201575.5619696901,2141,0.7603923400280242,95.63856937599259,105.46605304296021
2025-02-26,21.0,Extreme Fear,1176,13,4946958.130000004,63229.06312899997,754.1725466699991,62474.89058232997,850,0.928235294117647,74.38713309294114,127.81402524019327
2025-02-27,10.0,Extreme Fear,890,9,1999898.4300000006,-36525.16751699999,512.1459733099997,-37037.313490309985,420,0.5880952380952381,-86.96468456428569,-182.6351127091988
2025-02-28,16.0,Extreme Fear,1019,13,4123660.7700000047,225628.1087479999,878.3982639600007,224749.7104840399,409,0.9682151589242054,551.6579675990218,547.154873624582
2025-03-01,20.0,Extreme Fear,174,5,263824.13000000006,10596.108968,37.06354538999998,10559.045422610001,84,0.9285714285714286,126.14415438095239,401.63532304645514
2025-03-02,26.0,Fear,532,10,6460848.739999997,66914.32070800003,1931.6969420100017,64982.62376599003,281,0.9501779359430605,238.1292551886122,103.56893250529815
2025-03-03,33.0,Fear,1482,14,8244590.379999998,616413.0322330015,1040.5640424200017,615372.4681905815,945,0.9650793650793651,652.2889229978853,747.6575594687115
2025-03-04,15.0,Extreme Fear,2402,16,11124247.149999984,182075.5665849999,2220.3364852800037,179855.2300997199,818,0.7444987775061125,222.5862672188263,163.67450680471458
2025-03-05,20.0,Extreme Fear,1660,13,9193654.220000016,269328.36591700034,2321.321510849996,267007.04440615035,1279,0.9843627834245504,210.57729938780324,292.95028883194163
2025-03-06,25.0,Fear,760,12,6765324.9600000195,16101.125560999999,1306.6171632599999,14794.508397739999,382,0.9554973821989529,42.14954335340314,23.799485843175155
2025-03-07,34.0,Fear,2552,14,19854275.480000064,150236.06162699984,4916.501046870004,145319.56058012985,1431,0.9315164220824598,104.98676563731645,75.66937498088919
2025-03-08,28.0,Fear,529,13,892083.5099999995,24700.773359,208.33977299999975,24492.433586,303,0.9933993399339934,81.52070415511551,276.88857693378964
2025-03-09,27.0,Fear,1422,12,10419697.990000006,19773.457394999972,2377.0639268,17396.39346819997,627,1.0,31.536614665071728,18.97699665957397
2025-03-10,20.0,Extreme Fear,2911,14,16811790.679999996,-10010.027269999946,3488.37247123001,-13498.399741229956,1334,0.8673163418290855,-7.503768568215851,-5.954170772485462
2025-03-11,24.0,Extreme Fear,3286,16,14016952.090000015,-76880.72903599989,2441.0802420399978,-79321.80927803989,1197,0.5146198830409356,-64.22784380618202,-54.848392533814966
2025-03-12,34.0,Fear,3968,13,18618139.150000036,288105.98421500024,3658.413571969997,284447.5706430302,2333,0.9601371624517788,123.49163489712826,154.7447797515251
2025-03-13,45.0,Neutral,962,13,3285591.2199999993,14114.870873,809.1867071699993,13305.68416583,490,0.8979591836734694,28.805858924489797,42.95991171111056
2025-03-14,27.0,Fear,2210,10,8047187.1600000365,68646.16008899992,1193.48707492,67452.67301407992,1922,0.981789802289282,35.7160042086368,85.30454023763454
2025-03-15,46.0,Neutral,261,8,2355749.539999998,78694.62457199997,574.3328880000005,78120.29168399997,189,0.8201058201058201,416.3736749841268,334.0534434403414
2025-03-16,30.0,Fear,530,8,10187921.509999985,-7910.943544999993,2442.483002179998,-10353.426547179992,220,0.5590909090909091,-35.958834295454515,-7.765022077599423
2025-03-17,32.0,Fear,920,11,3592895.0500000035,26163.906512999998,807.7400079800011,25356.166505019995,483,0.8633540372670807,54.16957870186335,72.82123788447417
2025-03-18,34.0,Fear,834,13,4050655.4700000035,72322.78882399996,857.9361310000012,71464.85269299996,246,0.7642276422764228,293.99507652032503,178.54589055928741
2025-03-19,32.0,Fear,1612,12,4598813.569999992,29374.68234099996,784.4900710184003,28590.19226998156,775,0.8658064516129033,37.90281592387092,63.8744795671289
2025-03-20,49.0,Neutral,771,13,1652257.9299999995,10246.859436000004,329.23544599999997,9917.623990000004,440,0.7159090909090909,23.28831690000001,62.01731128020676
2025-03-21,31.0,Fear,698,9,2543903.390000002,6951.2703740000015,633.4606828299995,6317.809691170002,349,1.0,19.917680154727798,27.325213690603224
2025-03-22,32.0,Fear,535,8,971809.4199999999,12498.535253999995,268.8348019700001,12229.700452029994,331,0.7673716012084593,37.75992523867068,128.61097038964692
2025-03-23,30.0,Fear,447,10,2593519.6700000004,14047.421585000002,597.2160140300002,13450.205570970002,146,1.0,96.21521633561645,54.16354364877441
2025-03-24,45.0,Neutral,1027,13,3017587.0499999924,107878.96130100003,531.1053513699985,107347.85594963003,671,0.9418777943368107,160.77341475558873,357.5007431881718
2025-03-25,46.0,Neutral,791,13,5372519.770000001,32030.906779999998,1401.3539857699998,30629.552794229996,390,0.7333333333333333,82.1305302051282,59.619895600681964
2025-03-26,47.0,Neutral,3102,17,7597754.370000034,15802.167427000004,1796.803516089996,14005.363910910008,1618,0.5197775030902348,9.766481722496913,20.798471044806803
2025-03-27,40.0,Fear,785,11,3240279.460000001,58825.35922099994,714.0241193000008,58111.33510169994,265,0.9886792452830189,221.98248762641487,181.5440919438471
2025-03-28,44.0,Fear,728,11,1483092.6099999996,21337.179334999983,389.28339504999917,20947.895939949984,234,0.9871794871794872,91.1845270726495,143.86950073872993
2025-03-29,26.0,Fear,1894,10,3668151.830000012,12098.872931000004,839.8445146200002,11259.028416380002,940,0.7170212765957447,12.871141415957451,32.983566361809956
2025-03-30,32.0,Fear,568,9,2850874.959999999,15795.115140000002,759.0717532700003,15036.043386730002,106,0.8867924528301887,149.01052018867927,55.404447271864946
2025-03-31,34.0,Fear,495,12,2164772.4699999965,6978.1845570000005,482.0016311099996,6496.182925890001,292,0.886986301369863,23.897892318493152,32.23518708642859
2025-04-01,34.0,Fear,192,9,704445.1900000002,-2202.662242000001,162.93599482,-2365.5982368200007,122,0.7213114754098361,-18.05460854098361,-31.268042897702237
2025-04-02,44.0,Fear,1076,11,3867930.5999999987,202212.74093799977,1181.2230378999993,201031.51790009977,964,0.9989626556016598,209.764254085062,522.7930949381558
2025-04-03,25.0,Fear,1748,17,8670233.149999997,-2365.9612759999995,1337.1188527000033,-3703.080128700003,634,0.8201892744479495,-3.7318001198738164,-2.7288323567169592
2025-04-04,28.0,Fear,1272,14,3835545.729999999,-25515.678949999954,836.0634093610008,-26351.742359360956,689,0.7155297532656023,-37.032915747460024,-66.52424647274368
2025-04-05,30.0,Fear,360,10,1267564.219999999,35907.33770999997,282.0603439999998,35625.27736599997,215,0.9720930232558139,167.0108730697673,283.27825244231013
2025-04-06,34.0,Fear,1048,14,3551252.059999996,47053.44927199999,618.4359126335,46435.013359366494,346,0.9595375722543352,135.9926279537572,132.49819634599535
2025-04-07,23.0,Extreme Fear,2814,18,14460253.140000015,34527.37030500009,2766.555101402906,31760.815203597187,1263,0.5328582739509106,27.33758535629461,23.877431446542474
2025-04-08,24.0,Extreme Fear,943,17,8869391.399999991,34899.39479799997,2274.9776910600012,32624.41710693997,461,0.8373101952277657,75.70367635140991,39.34812798767682
2025-04-09,18.0,Extreme Fear,3967,20,28556806.46999997,43120.44479699996,6111.274358193963,37009.170438805995,2224,0.7679856115107914,19.388689207284155,15.099883399882145
2025-04-10,39.0,Fear,2127,19,28741953.29000006,158261.82226099976,6868.556500781983,151393.26576021776,1331,0.845229151014275,118.90444948234392,55.06300169100283
2025-04-11,25.0,Fear,1096,16,11319327.07,126406.47908100001,2174.439078090102,124232.04000290991,453,0.8123620309050773,279.043000178808,111.67313948902442
2025-04-12,43.0,Fear,2109,20,55914617.489999965,410419.69453299954,11517.596374457016,398902.09815854253,721,0.7961165048543689,569.2367469251034,73.40114498796329
2025-04-13,45.0,Neutral,1321,17,14171154.790000036,48696.02152099999,2568.3362202649178,46127.68530073507,566,0.8445229681978799,86.0353737120141,34.36277582357836
2025-04-14,31.0,Fear,890,14,13079972.980000028,45680.443063000035,2023.157718566998,43657.28534443304,418,0.8995215311004785,109.28335661004793,34.923958277932115
2025-04-15,38.0,Fear,1131,14,20752168.239999946,72357.70628199996,1866.904759390002,70490.80152260995,652,0.9923312883435583,110.97807711963183,34.86754031924721
2025-04-16,29.0,Fear,1608,17,36502715.899999976,58631.730257000076,5997.61790529001,52634.112351710064,807,0.677819083023544,72.65394083890963,16.06229257505744
2025-04-17,30.0,Fear,1031,12,2604551.51,5427.919886000001,519.2087369199998,4908.711149080001,369,0.8482384823848238,14.709809989159893,20.840132610777207
2025-04-18,33.0,Fear,1894,12,24610650.459999945,4880.404744000065,4667.327931770012,213.0768122300533,992,0.9788306451612904,4.919762846774259,1.9830458166606604
2025-04-19,32.0,Fear,2786,15,32706462.710000113,71950.57749500005,6480.626332689998,65469.95116231005,1022,0.7964774951076321,70.40173923189829,21.998886927323056
2025-04-20,37.0,Fear,1982,12,12126094.049999978,25060.341935999957,1887.3296081058058,23173.01232789415,962,0.8212058212058212,26.050251492723447,20.66645849246073
2025-04-21,39.0,Fear,1718,14,42104054.840000056,34369.26790699996,6356.091063880004,28013.176843119953,852,0.7946009389671361,40.3395163227699,8.162935384158812
2025-04-22,47.0,Neutral,2998,15,33753625.239999875,58652.76357800015,5749.685750999998,52903.077827000154,1288,0.6894409937888198,45.53785992080757,17.376730102606412
2025-04-23,72.0,Greed,6159,19,30682443.79000004,-419020.22573099943,7342.080841880033,-426362.3065728795,4139,0.48320850446967867,-101.2370683090117,-136.56677043031547
2025-04-24,63.0,Greed,2232,15,35088918.63999993,50704.395965,7366.500319935323,43337.89564506468,1186,0.7782462057335582,42.752441791736935,14.450258922256744
2025-04-25,60.0,Greed,1653,16,27749455.78,20218.859205999957,6299.093254738209,13919.765951261748,730,0.873972602739726,27.697067405479395,7.286218283449145
2025-04-26,65.0,Greed,1131,12,11948127.769999957,-4125.75394200001,2652.3067535199943,-6778.060695520005,552,0.3532608695652174,-7.474191923913062,-3.453054755874966
2025-04-27,61.0,Greed,337,9,487537.6899999999,2702.067468,55.92677265619997,2646.1406953438004,163,0.7361963190184049,16.577101030674847,55.42274009625801
2025-04-28,54.0,Neutral,1379,8,26124921.489999957,36906.813759000055,6007.251403530109,30899.562355469945,722,0.796398891966759,51.11747058033249,14.127052505450463
2025-04-29,60.0,Greed,2243,7,34089511.66000003,125749.61342699993,5149.2952871531115,120600.31813984682,1034,0.937137330754352,121.61471317891676,36.88806536191954
2025-04-30,56.0,Greed,1113,8,12693878.85,14003.79726899999,2950.1837728754936,11053.613496124497,329,0.8966565349544073,42.5647333404255,11.03192919554293
2025-05-01,53.0,Neutral,1230,11,10720240.519999979,54536.82929700006,2652.6136779658063,51884.21561903426,674,0.7863501483679525,80.91517699851642,50.872766516063365
